iteration,max return,median return,avg return,min return,std return,avg rollout len,num total samples,explained var critic,loss improv critic,avg grad norm critic,loss after,KL(old_new),avg expl strat std,expl strat entropy,avg grad norm policy
43,3336.6953,1689.6886,2005.556,1176.6031,725.1282,604.5294,885369,0.9610000252723694,115.68689727783203,1.0,-8.399900436401367,0.005499999970197678,0.2750000059604645,-2.523699998855591,1.0
44,3324.6682,1976.3322,2062.646,1060.9571,622.2667,612.1818,905571,0.9815999865531921,118.18000030517578,1.0,-8.980299949645996,0.0032999999821186066,0.2678000032901764,-2.6059000492095947,1.0
45,3421.4615,3173.7909,2694.9228,1323.6515,731.0883,802.48,925633,0.8626000285148621,110.98819732666016,1.0,-8.893199920654297,0.004000000189989805,0.26170000433921814,-2.676100015640259,1.0
46,3380.5548,2332.541,2364.3786,796.6681,800.0569,705.3103,946087,0.8834999799728394,89.89659881591797,1.0,-7.197500228881836,0.0034000000450760126,0.2572999894618988,-2.7269999980926514,1.0
47,3346.0032,3255.0618,2902.4255,1468.6506,584.2477,873.375,967048,0.7264999747276306,83.75170135498047,1.0,-6.738399982452393,0.004699999932199717,0.2542000114917755,-2.7620999813079834,1.0
48,3384.7184,3284.977,2895.9253,1284.9186,713.5564,871.5652,987094,0.7294999957084656,98.19100189208984,1.0,-6.065899848937988,0.0020000000949949026,0.2498999983072281,-2.813199996948242,1.0
49,3404.4478,3288.1218,2738.6533,1227.6579,848.6277,816.12,1007497,0.820900022983551,124.24600219726562,1.0,-5.955999851226807,0.00279999990016222,0.24719999730587006,-2.845099925994873,1.0
50,3378.7144,3158.8092,2627.2367,1202.7421,831.139,787.0769,1027961,0.8374999761581421,85.97989654541016,1.0,-4.962299823760986,0.0031999999191612005,0.24580000340938568,-2.8638999462127686,1.0
51,3450.5746,3221.3617,2831.5052,1389.8599,658.8954,839.875,1048118,0.8398000001907349,77.47579956054688,1.0,-5.586699962615967,0.0044999998062849045,0.2425999939441681,-2.907599925994873,1.0
52,3345.985,3070.6918,2568.9934,776.2105,835.4049,779.5,1068385,0.7146999835968018,67.45950317382812,1.0,-2.275399923324585,0.005100000184029341,0.24089999496936798,-2.9277000427246094,1.0
53,3409.4665,3150.9868,2558.8879,962.5254,873.8997,775.1852,1089315,0.7185999751091003,54.26340103149414,1.0,-2.0406999588012695,0.004800000227987766,0.23810000717639923,-2.9567999839782715,1.0
54,3395.4611,3059.3947,2660.3171,1341.6703,751.8409,793.4231,1109944,0.8192999958992004,55.15250015258789,1.0,-3.5901999473571777,0.0031999999191612005,0.23469999432563782,-2.9979000091552734,1.0
55,3398.9923,2431.1926,2501.3103,1287.1194,799.2734,746.7037,1130105,0.8694000244140625,47.933101654052734,1.0,-3.1142001152038574,0.003599999938160181,0.23229999840259552,-3.027400016784668,1.0
56,3402.0287,3305.8629,2981.4581,1600.3521,574.4165,893.2609,1150650,0.7254999876022339,63.63880157470703,1.0,-2.7288999557495117,0.005499999970197678,0.23170000314712524,-3.0399999618530273,1.0
57,3353.4506,3293.7555,3118.0438,1666.4042,413.5417,941.5909,1171365,0.550599992275238,87.65750122070312,1.0,-1.8509000539779663,0.002300000051036477,0.2304999977350235,-3.0569000244140625,1.0
58,3343.6526,3279.3693,3128.6567,1334.0405,461.5602,953.8095,1191395,0.3264000117778778,81.09860229492188,1.0,-0.8510000109672546,0.00430000014603138,0.23100000619888306,-3.051100015640259,1.0
59,3292.9741,3218.6801,3038.8417,1287.8609,505.8196,941.3636,1212105,0.5404999852180481,66.21920013427734,1.0,0.005400000140070915,0.005400000140070915,0.23100000619888306,-3.044800043106079,1.0
60,3338.023,3234.6714,2941.4319,1205.8533,676.7321,909.8261,1233031,0.4542999863624573,88.47660064697266,1.0,0.44909998774528503,0.003800000064074993,0.2304999977350235,-3.049799919128418,1.0
61,3286.8428,3228.4364,2992.5138,1081.0541,627.5629,929.9545,1253490,0.24469999969005585,78.60790252685547,1.0,0.8640999794006348,0.004900000058114529,0.2296999990940094,-3.0625998973846436,1.0
62,3366.844,3248.2712,2837.0251,800.9038,779.5482,869.6522,1273492,0.5304999947547913,90.62570190429688,1.0,0.19380000233650208,0.0034000000450760126,0.2282000035047531,-3.0836000442504883,1.0
63,3317.0116,3232.6988,2776.2218,808.02,841.3523,853.0833,1293966,0.6100999712944031,74.36720275878906,1.0,0.27309998869895935,0.0038999998942017555,0.2257000058889389,-3.11299991607666,1.0
64,3352.2974,3283.7176,3128.7064,1469.6726,437.4032,950.8636,1314885,0.4887999892234802,87.618896484375,1.0,-0.9957000017166138,0.0038999998942017555,0.22419999539852142,-3.13319993019104,1.0
65,3392.5737,3258.1397,3021.6925,1625.5922,530.0154,919.3182,1335110,0.6607999801635742,70.25540161132812,1.0,-1.2323999404907227,0.002099999925121665,0.22310000658035278,-3.150399923324585,1.0
66,3429.0667,3296.3568,2751.9453,749.1698,843.9562,828.2,1355815,0.756600022315979,61.13010025024414,1.0,-1.4191999435424805,0.003800000064074993,0.2206999957561493,-3.1823999881744385,1.0
67,3390.0662,3305.3618,3019.9964,1236.4872,640.3067,912.8182,1375897,0.5507000088691711,51.94900131225586,1.0,-1.0489000082015991,0.003800000064074993,0.2214999943971634,-3.1712000370025635,1.0
68,3414.3542,3257.2271,2857.1479,1017.094,719.5786,855.0833,1396419,0.8130999803543091,70.7698974609375,1.0,-2.4196999073028564,0.0038999998942017555,0.22020000219345093,-3.187999963760376,1.0
69,3345.2036,3282.1587,2825.6421,1106.7072,762.5854,861.3333,1417091,0.5281999707221985,67.08300018310547,1.0,0.04650000110268593,0.004000000189989805,0.2199999988079071,-3.1940999031066895,1.0
70,3360.6893,3237.027,3247.5675,3169.7604,47.3207,1000.0,1437091,0.2962999939918518,95.23780059814453,1.0,-0.35280001163482666,0.00430000014603138,0.21799999475479126,-3.2209999561309814,1.0
71,3319.1608,3240.1048,2687.148,920.4817,836.0976,821.64,1457632,0.7659000158309937,99.32279968261719,1.0,-0.30660000443458557,0.005799999926239252,0.21629999577999115,-3.246299982070923,1.0
