iteration,max return,median return,avg return,min return,std return,avg rollout len,num total samples,explained var critic,loss improv critic,avg grad norm critic,loss after,KL(old_new),avg expl strat std,expl strat entropy,avg grad norm policy
30,-206.0058,-312.1541,-303.6351,-379.2889,52.2129,1000.0,310000,0.4722000062465668,1.7635999917984009,1.0,-0.5734000205993652,0.0010999999940395355,0.7703999876976013,-0.15070000290870667,0.1301
31,-206.9678,-258.3857,-295.1511,-489.218,87.2612,1000.0,320000,0.3158000111579895,4.20959997177124,1.0,-0.3725999891757965,0.0010000000474974513,0.7639999985694885,-0.2003999948501587,0.1258
32,-176.3246,-259.2904,-264.8089,-369.5697,64.8099,1000.0,330000,0.39820000529289246,3.0397000312805176,1.0,-0.857200026512146,0.0012000000569969416,0.7551000118255615,-0.27070000767707825,0.1128
33,-175.2444,-283.0808,-287.5619,-450.4358,78.4533,1000.0,340000,0.43540000915527344,2.6844000816345215,1.0,-0.39410001039505005,0.0010999999940395355,0.7468000054359436,-0.3361000120639801,0.1525
34,-169.7284,-251.5204,-276.9305,-412.8693,78.9482,1000.0,350000,0.5005999803543091,2.4807000160217285,1.0,-0.5529999732971191,0.0012000000569969416,0.7404000163078308,-0.3878999948501587,0.1558
35,-130.8869,-205.7581,-212.1948,-298.0733,51.066,1000.0,360000,0.46630001068115234,3.9189999103546143,1.0,-1.4757000207901,0.0007999999797903001,0.7325999736785889,-0.4507000148296356,0.1237
36,-129.0412,-219.8706,-210.4136,-271.4369,52.9644,1000.0,370000,0.34139999747276306,2.8893001079559326,1.0,-1.2057000398635864,0.0010999999940395355,0.727400004863739,-0.4941999912261963,0.1386
37,-88.739,-208.0648,-208.6363,-357.4219,73.6454,1000.0,380000,0.4918000102043152,3.036099910736084,1.0,-1.2474000453948975,0.0013000000035390258,0.7202000021934509,-0.553600013256073,0.1456
38,-89.6202,-235.0458,-222.7617,-320.3756,67.9607,1000.0,390000,0.517300009727478,1.9342999458312988,1.0,-0.9104999899864197,0.0012000000569969416,0.7174999713897705,-0.5763000249862671,0.1484
39,-131.09,-214.3365,-229.3572,-353.2881,72.1162,1000.0,400000,0.5009999871253967,1.4187999963760376,1.0,-0.5950999855995178,0.0006000000284984708,0.713100016117096,-0.6129000186920166,0.1478
40,-103.5076,-199.8921,-201.1369,-334.1597,64.1284,1000.0,410000,0.4814000129699707,2.974400043487549,1.0,-1.0907000303268433,0.0013000000035390258,0.7081999778747559,-0.6556000113487244,0.1493
41,-90.2735,-137.6675,-136.3403,-193.1843,32.1474,1000.0,420000,0.36579999327659607,4.8404998779296875,1.0,-1.8028000593185425,0.0012000000569969416,0.7045999765396118,-0.6866999864578247,0.1311
